Duration,rainIntensityIncrement,rainIntensityIncrements,vwcIncrement,controlledLo,controlledHi,controlledRate,surfaceName,runoffToName,cdaName,etTableName,productName,capacity
1,2335,0.2651499999999997,53,50,10,0.23485000000000028,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2651499999999997,7,6,0.0099,0.0495,0.0495,0.21564999999999973
1,2340,0.21564999999999973,43,40,8,0.28435000000000027,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.4531499999999997,7,6,0.0099,0.0495,0.0495,0.40364999999999973
1,2345,0.40364999999999973,80,80,16,0.09635000000000027,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.40364999999999973,7,6,0.0099,0.0495,0.0495,0.35414999999999974
1,2350,0.35414999999999974,70,70,14,0.14585000000000026,0.0,0,0.0,0,0,0.0,88,0.0,0.0,0.35414999999999974,7,6,0.0099,0.0495,0.0495,0.30464999999999975
1,2355,0.30464999999999975,60,60,12,0.19535000000000025,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.30464999999999975,7,6,0.0099,0.0495,0.0495,0.25514999999999977
1,2360,0.25514999999999977,51,50,10,0.24485000000000023,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.25514999999999977,7,6,0.0099,0.0495,0.0495,0.20564999999999978
1,2365,0.20564999999999978,41,40,8,0.2943500000000002,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.44314999999999977,7,6,0.0099,0.0495,0.0495,0.3936499999999998
1,2370,0.3936499999999998,78,75,15,0.10635000000000022,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.3936499999999998,7,6,0.0099,0.0495,0.0495,0.3441499999999998
1,2375,0.3441499999999998,68,65,13,0.1558500000000002,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3441499999999998,7,6,0.0099,0.0495,0.0495,0.2946499999999998
1,2380,0.2946499999999998,58,55,11,0.2053500000000002,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2946499999999998,7,6,0.0099,0.0495,0.0495,0.2451499999999998
1,2385,0.2451499999999998,49,45,9,0.2548500000000002,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.4826499999999998,7,6,0.0099,0.0495,0.0495,0.4331499999999998
1,2390,0.4331499999999998,86,85,17,0.06685000000000019,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4331499999999998,7,6,0.0099,0.0495,0.0495,0.3836499999999998
1,2395,0.3836499999999998,76,75,15,0.11635000000000018,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.3836499999999998,7,6,0.0099,0.0495,0.0495,0.33414999999999984
1,2400,0.33414999999999984,66,65,13,0.16585000000000016,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.33414999999999984,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.29464999999999986
1,2405,0.29464999999999986,58,55,11,0.20535000000000014,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.29464999999999986,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.2551499999999999
1,2410,0.2551499999999999,51,50,10,0.24485000000000012,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2551499999999999,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.21564999999999987
1,2415,0.21564999999999987,43,40,8,0.2843500000000001,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.45314999999999983,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.41364999999999985
1,2420,0.41364999999999985,82,80,16,0.08635000000000015,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.41364999999999985,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.37414999999999987
1,2425,0.37414999999999987,74,70,14,0.12585000000000013,0.0,0,0.0,0,0,0.0,88,0.0,0.0,0.37414999999999987,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.3346499999999999
1,2430,0.3346499999999999,66,65,13,0.1653500000000001,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3346499999999999,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.2951499999999999
1,2435,0.2951499999999999,59,55,11,0.2048500000000001,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2951499999999999,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.25564999999999993
1,2440,0.25564999999999993,51,50,10,0.24435000000000007,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.25564999999999993,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.21614999999999993
1,2445,0.21614999999999993,43,40,8,0.28385000000000005,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.4536499999999999,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.4141499999999999
1,2450,0.4141499999999999,82,80,16,0.08585000000000009,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.4141499999999999,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.3746499999999999
1,2455,0.3746499999999999,74,70,14,0.12535000000000007,0.0,0,0.0,0,0,0.0,88,0.0,0.0,0.3746499999999999,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.33514999999999995
1,2460,0.33514999999999995,67,65,13,0.16485000000000005,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.33514999999999995,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.29564999999999997
1,2465,0.29564999999999997,59,55,11,0.20435000000000003,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.29564999999999997,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.25615
1,2470,0.25615,51,50,10,0.24385,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.25615,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.21664999999999998
1,2475,0.21664999999999998,43,40,8,0.28335,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.45414999999999994,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.41464999999999996
1,2480,0.41464999999999996,82,80,16,0.08535000000000004,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.41464999999999996,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.37515
1,2485,0.37515,75,75,15,0.12485000000000002,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.37515,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.33565
1,2490,0.33565,67,65,13,0.16435,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.33565,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.29615
1,2495,0.29615,59,55,11,0.20384999999999998,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.29615,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.25665000000000004
1,2500,0.25665000000000004,51,50,10,0.24334999999999996,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.25665000000000004,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.21715000000000004
1,2505,0.21715000000000004,43,40,8,0.28284999999999993,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.45465,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.41515
1,2510,0.41515,83,80,16,0.08484999999999998,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.41515,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.37565000000000004
1,2515,0.37565000000000004,75,75,15,0.12434999999999996,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.37565000000000004,8,6,0.0079,0.03950000000000001,0.03950000000000001,0.33615000000000006
1,2520,0.33615000000000006,67,65,13,0.16384999999999994,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.33615000000000006,9,6,0.0067,0.0335,0.0335,0.3026500000000001
1,2525,0.3026500000000001,60,60,12,0.19734999999999991,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3026500000000001,9,6,0.0067,0.0335,0.0335,0.2691500000000001
1,2530,0.2691500000000001,53,50,10,0.2308499999999999,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2691500000000001,9,6,0.0067,0.0335,0.0335,0.2356500000000001
1,2535,0.2356500000000001,47,45,9,0.26434999999999986,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.47315000000000007,9,6,0.0067,0.0335,0.0335,0.4396500000000001
1,2540,0.4396500000000001,87,85,17,0.060349999999999904,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4396500000000001,9,6,0.0067,0.0335,0.0335,0.4061500000000001
1,2545,0.4061500000000001,81,80,16,0.09384999999999988,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.4061500000000001,9,6,0.0067,0.0335,0.0335,0.37265000000000015
1,2550,0.37265000000000015,74,70,14,0.12734999999999985,0.0,0,0.0,0,0,0.0,88,0.0,0.0,0.37265000000000015,9,6,0.0067,0.0335,0.0335,0.3391500000000002
1,2555,0.3391500000000002,67,65,13,0.16084999999999983,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3391500000000002,9,6,0.0067,0.0335,0.0335,0.3056500000000002
1,2560,0.3056500000000002,61,60,12,0.1943499999999998,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3056500000000002,9,6,0.0067,0.0335,0.0335,0.2721500000000002
1,2565,0.2721500000000002,54,50,10,0.22784999999999977,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2721500000000002,9,6,0.0067,0.0335,0.0335,0.23865000000000022
1,2570,0.23865000000000022,47,45,9,0.26134999999999975,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.4761500000000002,9,6,0.0067,0.0335,0.0335,0.4426500000000002
1,2575,0.4426500000000002,88,85,17,0.05734999999999979,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4426500000000002,9,6,0.0067,0.0335,0.0335,0.40915000000000024
1,2580,0.40915000000000024,81,80,16,0.09084999999999976,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.40915000000000024,9,6,0.0067,0.0335,0.0335,0.37565000000000026
1,2585,0.37565000000000026,75,75,15,0.12434999999999974,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.37565000000000026,9,6,0.0067,0.0335,0.0335,0.3421500000000003
1,2590,0.3421500000000003,68,65,13,0.1578499999999997,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3421500000000003,9,6,0.0067,0.0335,0.0335,0.3086500000000003
1,2595,0.3086500000000003,61,60,12,0.1913499999999997,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3086500000000003,9,6,0.0067,0.0335,0.0335,0.27515000000000034
1,2600,0.27515000000000034,55,55,11,0.22484999999999966,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.27515000000000034,9,6,0.0067,0.0335,0.0335,0.24165000000000034
1,2605,0.24165000000000034,48,45,9,0.25834999999999964,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.4791500000000003,9,6,0.0067,0.0335,0.0335,0.4456500000000003
1,2610,0.4456500000000003,89,85,17,0.054349999999999676,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4456500000000003,9,6,0.0067,0.0335,0.0335,0.41215000000000035
1,2615,0.41215000000000035,82,80,16,0.08784999999999965,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.41215000000000035,9,6,0.0067,0.0335,0.0335,0.3786500000000004
1,2620,0.3786500000000004,75,75,15,0.12134999999999962,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.3786500000000004,9,6,0.0067,0.0335,0.0335,0.3451500000000004
1,2625,0.3451500000000004,69,65,13,0.1548499999999996,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3451500000000004,9,6,0.0067,0.0335,0.0335,0.3116500000000004
1,2630,0.3116500000000004,62,60,12,0.18834999999999957,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000004,9,6,0.0067,0.0335,0.0335,0.27815000000000045
1,2635,0.27815000000000045,55,55,11,0.22184999999999955,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.27815000000000045,9,6,0.0067,0.0335,0.0335,0.24465000000000045
1,2640,0.24465000000000045,48,45,9,0.2553499999999995,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.4821500000000004,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.4651500000000004
1,2645,0.4651500000000004,93,90,18,0.034849999999999604,0.0,0,0.0,0,0,0.0,60,0.0,0.0,0.4651500000000004,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.4481500000000004
1,2650,0.4481500000000004,89,85,17,0.05184999999999962,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4481500000000004,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.43115000000000037
1,2655,0.43115000000000037,86,85,17,0.06884999999999963,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.43115000000000037,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.41415000000000035
1,2660,0.41415000000000035,82,80,16,0.08584999999999965,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.41415000000000035,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.39715000000000034
1,2665,0.39715000000000034,79,75,15,0.10284999999999966,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.39715000000000034,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3801500000000003
1,2670,0.3801500000000003,76,75,15,0.11984999999999968,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.3801500000000003,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3631500000000003
1,2675,0.3631500000000003,72,70,14,0.1368499999999997,0.0,0,0.0,0,0,0.0,88,0.0,0.0,0.3631500000000003,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3461500000000003
1,2680,0.3461500000000003,69,65,13,0.1538499999999997,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3461500000000003,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3291500000000003
1,2685,0.3291500000000003,65,65,13,0.17084999999999972,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3291500000000003,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.31215000000000026
1,2690,0.31215000000000026,62,60,12,0.18784999999999974,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.31215000000000026,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.29515000000000025
1,2695,0.29515000000000025,59,55,11,0.20484999999999975,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.29515000000000025,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.27815000000000023
1,2700,0.27815000000000023,55,55,11,0.22184999999999977,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.27815000000000023,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.2611500000000002
1,2705,0.2611500000000002,52,50,10,0.23884999999999978,0.0,0,0.0,0,0,0.0,95,0.0,0.0,0.2611500000000002,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.24415000000000023
1,2710,0.24415000000000023,48,45,9,0.2558499999999998,0.0,0,0.0,0,0.25,0.25,95,0.2375,0.012500000000000011,0.48165000000000024,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.46465000000000023
1,2715,0.46465000000000023,92,90,18,0.03534999999999977,0.0,0,0.0,0,0,0.0,60,0.0,0.0,0.46465000000000023,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.4476500000000002
1,2720,0.4476500000000002,89,85,17,0.052349999999999786,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4476500000000002,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.4306500000000002
1,2725,0.4306500000000002,86,85,17,0.0693499999999998,0.0,0,0.0,0,0,0.0,70,0.0,0.0,0.4306500000000002,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.4136500000000002
1,2730,0.4136500000000002,82,80,16,0.08634999999999982,0.0,0,0.0,0,0,0.0,80,0.0,0.0,0.4136500000000002,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.39665000000000017
1,2735,0.39665000000000017,79,75,15,0.10334999999999983,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.39665000000000017,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.37965000000000015
1,2740,0.37965000000000015,75,75,15,0.12034999999999985,0.0,0,0.0,0,0,0.0,85,0.0,0.0,0.37965000000000015,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.36265000000000014
1,2745,0.36265000000000014,72,70,14,0.13734999999999986,0.0,0,0.0,0,0,0.0,88,0.0,0.0,0.36265000000000014,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3456500000000001
1,2750,0.3456500000000001,69,65,13,0.15434999999999988,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3456500000000001,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3286500000000001
1,2755,0.3286500000000001,65,65,13,0.1713499999999999,0.0,0,0.0,0,0,0.0,90,0.0,0.0,0.3286500000000001,10,6,0.0034,0.016999999999999998,0.016999999999999998,0.3116500000000001
1,2760,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2765,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2770,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2775,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2780,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2785,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2790,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2795,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2800,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2805,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2810,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2815,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2820,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2825,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2830,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2835,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2840,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2845,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2850,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2855,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2860,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2865,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2870,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
1,2875,0.3116500000000001,62,60,12,0.1883499999999999,0.0,0,0.0,0,0,0.0,92,0.0,0.0,0.3116500000000001,11,6,0.0,0.0,0.0,0.3116500000000001
